Race Name,Race Location,Race Date,Race Format,Race Start Time,Air Temperature,Relative Humidity,Air Pressure,Rainfall,Track Temperature,Wind Speed,Driver ID,Driver Name,Driver Number and Race Name,Driver Team,Position,Race Time,Race Point,Race Grid Position,Cluster
FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,"Suzuka,Japan",2023-09-24 00:00:00,conventional,2023-09-24 05:00:00,0.6572343078241014,0.3941367332178577,0.9581402734031066,False,0.6832296639916415,0.2987685637349996,81,piastri,81 : FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,McLaren,0.10526315789473684,0 days 00:00:36.494000,15.0,2.0,4
FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,"Suzuka,Japan",2023-09-24 00:00:00,conventional,2023-09-24 05:00:00,0.6572343078241014,0.3941367332178577,0.9581402734031066,False,0.6832296639916415,0.2987685637349996,16,leclerc,16 : FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,Ferrari,0.15789473684210525,0 days 00:00:43.998000,12.0,4.0,4
FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,"Suzuka,Japan",2023-09-24 00:00:00,conventional,2023-09-24 05:00:00,0.6572343078241014,0.3941367332178577,0.9581402734031066,False,0.6832296639916415,0.2987685637349996,44,hamilton,44 : FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,Mercedes,0.21052631578947367,0 days 00:00:49.376000,10.0,7.0,4
FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,"Suzuka,Japan",2023-09-24 00:00:00,conventional,2023-09-24 05:00:00,0.6572343078241014,0.3941367332178577,0.9581402734031066,False,0.6832296639916415,0.2987685637349996,55,sainz,55 : FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,Ferrari,0.2631578947368421,0 days 00:00:50.221000,8.0,6.0,4
FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,"Suzuka,Japan",2023-09-24 00:00:00,conventional,2023-09-24 05:00:00,0.6572343078241014,0.3941367332178577,0.9581402734031066,False,0.6832296639916415,0.2987685637349996,63,russell,63 : FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,Mercedes,0.3157894736842105,0 days 00:00:57.659000,6.0,8.0,4
FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,"Suzuka,Japan",2023-09-24 00:00:00,conventional,2023-09-24 05:00:00,0.6572343078241014,0.3941367332178577,0.9581402734031066,False,0.6832296639916415,0.2987685637349996,14,alonso,14 : FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,Aston Martin,0.3684210526315789,0 days 00:01:14.725000,4.0,10.0,4
FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,"Suzuka,Japan",2023-09-24 00:00:00,conventional,2023-09-24 05:00:00,0.6572343078241014,0.3941367332178577,0.9581402734031066,False,0.6832296639916415,0.2987685637349996,31,ocon,31 : FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,Alpine,0.42105263157894735,0 days 00:01:19.678000,2.0,14.0,4
FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,"Suzuka,Japan",2023-09-24 00:00:00,conventional,2023-09-24 05:00:00,0.6572343078241014,0.3941367332178577,0.9581402734031066,False,0.6832296639916415,0.2987685637349996,10,gasly,10 : FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,Alpine,0.47368421052631576,0 days 00:01:23.155000,1.0,12.0,4
FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,"Suzuka,Japan",2023-09-24 00:00:00,conventional,2023-09-24 05:00:00,0.6572343078241014,0.3941367332178577,0.9581402734031066,False,0.6832296639916415,0.2987685637349996,40,lawson,40 : FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,AlphaTauri,0.5263157894736842,NaT,0.0,11.0,4
FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,"Suzuka,Japan",2023-09-24 00:00:00,conventional,2023-09-24 05:00:00,0.6572343078241014,0.3941367332178577,0.9581402734031066,False,0.6832296639916415,0.2987685637349996,22,tsunoda,22 : FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,AlphaTauri,0.5789473684210527,NaT,0.0,9.0,4
FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,"Suzuka,Japan",2023-09-24 00:00:00,conventional,2023-09-24 05:00:00,0.6572343078241014,0.3941367332178577,0.9581402734031066,False,0.6832296639916415,0.2987685637349996,24,zhou,24 : FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,Alfa Romeo,0.631578947368421,NaT,0.0,19.0,4
FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,"Suzuka,Japan",2023-09-24 00:00:00,conventional,2023-09-24 05:00:00,0.6572343078241014,0.3941367332178577,0.9581402734031066,False,0.6832296639916415,0.2987685637349996,27,hulkenberg,27 : FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,Haas F1 Team,0.6842105263157895,NaT,0.0,18.0,4
FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,"Suzuka,Japan",2023-09-24 00:00:00,conventional,2023-09-24 05:00:00,0.6572343078241014,0.3941367332178577,0.9581402734031066,False,0.6832296639916415,0.2987685637349996,20,kevin_magnussen,20 : FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,Haas F1 Team,0.7368421052631579,NaT,0.0,15.0,4
FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,"Suzuka,Japan",2023-09-24 00:00:00,conventional,2023-09-24 05:00:00,0.6572343078241014,0.3941367332178577,0.9581402734031066,False,0.6832296639916415,0.2987685637349996,23,albon,23 : FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,Williams,0.7894736842105263,NaT,0.0,13.0,4
FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,"Suzuka,Japan",2023-09-24 00:00:00,conventional,2023-09-24 05:00:00,0.6572343078241014,0.3941367332178577,0.9581402734031066,False,0.6832296639916415,0.2987685637349996,2,sargeant,2 : FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,Williams,0.8421052631578947,NaT,0.0,0.0,4
FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,"Suzuka,Japan",2023-09-24 00:00:00,conventional,2023-09-24 05:00:00,0.6572343078241014,0.3941367332178577,0.9581402734031066,False,0.6832296639916415,0.2987685637349996,18,stroll,18 : FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,Aston Martin,0.8947368421052632,NaT,0.0,17.0,4
FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,"Suzuka,Japan",2023-09-24 00:00:00,conventional,2023-09-24 05:00:00,0.6572343078241014,0.3941367332178577,0.9581402734031066,False,0.6832296639916415,0.2987685637349996,11,perez,11 : FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,Red Bull Racing,0.9473684210526315,NaT,0.0,5.0,4
FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,"Suzuka,Japan",2023-09-24 00:00:00,conventional,2023-09-24 05:00:00,0.6572343078241014,0.3941367332178577,0.9581402734031066,False,0.6832296639916415,0.2987685637349996,77,bottas,77 : FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,Alfa Romeo,1.0,NaT,0.0,16.0,4
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,1,max_verstappen,1 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,Red Bull Racing,0.0,0 days 01:27:39.168000,26.0,1.0,0
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,81,piastri,81 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,McLaren,0.05263157894736842,0 days 00:00:04.833000,18.0,6.0,0
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,4,norris,4 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,McLaren,0.10526315789473684,0 days 00:00:05.969000,15.0,10.0,0
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,63,russell,63 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,Mercedes,0.15789473684210525,0 days 00:00:34.119000,12.0,2.0,0
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,16,leclerc,16 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,Ferrari,0.21052631578947367,0 days 00:00:38.976000,10.0,5.0,0
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,14,alonso,14 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,Aston Martin,0.2631578947368421,0 days 00:00:49.032000,8.0,4.0,0
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,31,ocon,31 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,Alpine,0.3157894736842105,0 days 00:01:02.390000,6.0,8.0,0
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,77,bottas,77 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,Alfa Romeo,0.3684210526315789,0 days 00:01:06.563000,4.0,9.0,0
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,24,zhou,24 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,Alfa Romeo,0.42105263157894735,0 days 00:01:16.127000,2.0,19.0,0
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,11,perez,11 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,Red Bull Racing,0.47368421052631576,0 days 00:01:20.181000,1.0,0.0,0
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,18,stroll,18 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,Aston Martin,0.5263157894736842,0 days 00:01:21.652000,0.0,16.0,0
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,10,gasly,10 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,Alpine,0.5789473684210527,0 days 00:01:22.300000,0.0,7.0,0
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,23,albon,23 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,Williams,0.631578947368421,0 days 00:01:31.014000,0.0,13.0,0
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,20,kevin_magnussen,20 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,Haas F1 Team,0.6842105263157895,NaT,0.0,18.0,0
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,22,tsunoda,22 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,AlphaTauri,0.7368421052631579,NaT,0.0,11.0,0
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,27,hulkenberg,27 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,Haas F1 Team,0.7894736842105263,NaT,0.0,14.0,0
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,40,lawson,40 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,AlphaTauri,0.8421052631578947,NaT,0.0,17.0,0
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,2,sargeant,2 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,Williams,0.8947368421052632,NaT,0.0,15.0,0
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,44,hamilton,44 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,Mercedes,0.9473684210526315,NaT,0.0,3.0,0
FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,"Lusail,Qatar",2023-10-08 00:00:00,sprint_shootout,2023-10-08 17:00:00,0.8114613105814198,0.7393972443843566,0.945174076487996,False,0.5525532802816585,0.11857498771632133,55,sainz,55 : FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,Ferrari,1.0,NaT,0.0,12.0,0
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,1,max_verstappen,1 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,Red Bull Racing,0.0,0 days 01:35:21.362000,25.0,6.0,4
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,4,norris,4 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,McLaren,0.05263157894736842,0 days 00:00:10.730000,18.0,2.0,4
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,55,sainz,55 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,Ferrari,0.10526315789473684,0 days 00:00:15.134000,15.0,4.0,4
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,11,perez,11 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,Red Bull Racing,0.15789473684210525,0 days 00:00:18.460000,12.0,9.0,4
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,63,russell,63 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,Mercedes,0.21052631578947367,0 days 00:00:24.999000,10.0,5.0,4
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,10,gasly,10 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,Alpine,0.2631578947368421,0 days 00:00:47.996000,8.0,7.0,4
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,18,stroll,18 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,Aston Martin,0.3157894736842105,0 days 00:00:48.696000,6.0,0.0,4
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,22,tsunoda,22 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,AlphaTauri,0.3684210526315789,0 days 00:01:14.385000,5.0,11.0,4
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,23,albon,23 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,Williams,0.42105263157894735,0 days 00:01:26.714000,2.0,15.0,4
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,2,sargeant,2 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,Williams,0.47368421052631576,0 days 00:01:27.998000,1.0,16.0,4
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,27,hulkenberg,27 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,Haas F1 Team,0.5263157894736842,0 days 00:01:29.904000,0.0,0.0,4
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,77,bottas,77 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,Alfa Romeo,0.5789473684210527,0 days 00:01:38.601000,0.0,13.0,4
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,24,zhou,24 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,Alfa Romeo,0.631578947368421,NaT,0.0,12.0,4
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,20,kevin_magnussen,20 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,Haas F1 Team,0.6842105263157895,NaT,0.0,0.0,4
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,3,ricciardo,3 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,AlphaTauri,0.7368421052631579,NaT,0.0,14.0,4
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,14,alonso,14 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,Aston Martin,0.7894736842105263,NaT,0.0,0.0,4
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,81,piastri,81 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,McLaren,0.8421052631578947,NaT,0.0,10.0,4
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,31,ocon,31 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,Alpine,0.8947368421052632,NaT,0.0,8.0,4
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,44,hamilton,44 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,Mercedes,0.9473684210526315,NaT,0.0,3.0,4
FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,"Austin,United States",2023-10-22 00:00:00,sprint_shootout,2023-10-22 19:00:00,0.7559384346691727,0.3895944842742159,0.8793152925447205,False,0.6465641831576187,0.5834052951905437,16,leclerc,16 : FORMULA 1 LENOVO UNITED STATES GRAND PRIX 2023,Ferrari,1.0,NaT,0.0,1.0,4
FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,"Mexico City,Mexico",2023-10-29 00:00:00,conventional,2023-10-29 20:00:00,0.5929008788529855,0.18407693140289982,0.0,False,0.7740036422485681,0.2336275087305929,1,max_verstappen,1 : FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,Red Bull Racing,0.0,0 days 02:02:30.814000,25.0,3.0,2
FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,"Mexico City,Mexico",2023-10-29 00:00:00,conventional,2023-10-29 20:00:00,0.5929008788529855,0.18407693140289982,0.0,False,0.7740036422485681,0.2336275087305929,44,hamilton,44 : FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,Mercedes,0.05263157894736842,0 days 00:00:13.875000,19.0,6.0,2
FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,"Mexico City,Mexico",2023-10-29 00:00:00,conventional,2023-10-29 20:00:00,0.5929008788529855,0.18407693140289982,0.0,False,0.7740036422485681,0.2336275087305929,16,leclerc,16 : FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,Ferrari,0.10526315789473684,0 days 00:00:23.124000,15.0,1.0,2
FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,"Mexico City,Mexico",2023-10-29 00:00:00,conventional,2023-10-29 20:00:00,0.5929008788529855,0.18407693140289982,0.0,False,0.7740036422485681,0.2336275087305929,55,sainz,55 : FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,Ferrari,0.15789473684210525,0 days 00:00:27.154000,12.0,2.0,2
FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,"Mexico City,Mexico",2023-10-29 00:00:00,conventional,2023-10-29 20:00:00,0.5929008788529855,0.18407693140289982,0.0,False,0.7740036422485681,0.2336275087305929,4,norris,4 : FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,McLaren,0.21052631578947367,0 days 00:00:33.266000,10.0,17.0,2
FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,"Mexico City,Mexico",2023-10-29 00:00:00,conventional,2023-10-29 20:00:00,0.5929008788529855,0.18407693140289982,0.0,False,0.7740036422485681,0.2336275087305929,63,russell,63 : FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,Mercedes,0.2631578947368421,0 days 00:00:41.020000,8.0,8.0,2
FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,"Mexico City,Mexico",2023-10-29 00:00:00,conventional,2023-10-29 20:00:00,0.5929008788529855,0.18407693140289982,0.0,False,0.7740036422485681,0.2336275087305929,3,ricciardo,3 : FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,AlphaTauri,0.3157894736842105,0 days 00:00:41.570000,6.0,4.0,2
FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,"Mexico City,Mexico",2023-10-29 00:00:00,conventional,2023-10-29 20:00:00,0.5929008788529855,0.18407693140289982,0.0,False,0.7740036422485681,0.2336275087305929,81,piastri,81 : FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,McLaren,0.3684210526315789,0 days 00:00:43.104000,4.0,7.0,2
FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,"Mexico City,Mexico",2023-10-29 00:00:00,conventional,2023-10-29 20:00:00,0.5929008788529855,0.18407693140289982,0.0,False,0.7740036422485681,0.2336275087305929,23,albon,23 : FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,Williams,0.42105263157894735,0 days 00:00:48.573000,2.0,14.0,2
FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,"Mexico City,Mexico",2023-10-29 00:00:00,conventional,2023-10-29 20:00:00,0.5929008788529855,0.18407693140289982,0.0,False,0.7740036422485681,0.2336275087305929,31,ocon,31 : FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2023,Alpine,0.47368421052631576,0 days 00:01:02.879000,1.0,15.0,2
